time;cwnd1;cwnd2;cwnd3;rtt1;rtt2;rtt3;bytes1;bytes2;bytes3
41;254742.25999999998;1460;1460;0.20999999999999999;0.0;0.0;37803040;0;0
42;258167.41999999998;1460;1460;0.20999999999999999;0.0;0.0;39039040;0;0
43;261538.56;1460;1460;0.20999999999999999;0.0;0.0;40272040;0;0
44;264883.41999999998;1460;1460;0.22;0.0;0.0;41509540;0;0
45;268171.34000000003;1460;1460;0.23000000000000001;0.0;0.0;42741040;0;0
46;271418.38;1460;1460;0.22;0.0;0.0;43977040;0;0
47;274642.06;1460;1460;0.23000000000000001;0.0;0.0;45213040;0;0
48;277814.64000000001;1460;1460;0.23000000000000001;0.0;0.0;46449040;0;0
49;280950.71999999997;1460;1460;0.23000000000000001;0.0;0.0;47682040;0;0
50;284059.06;1460;1460;0.23999999999999999;0.0;0.0;48918040;0;0
51;287141.12;1460;1460;0.23000000000000001;0.0;0.0;50155540;0;0
52;290169.16000000003;1460;1460;0.23999999999999999;0.0;0.0;51385540;0;0
53;293179.67999999999;1460;1460;0.25;0.0;0.0;52623040;0;0
54;296161.0;1460;1460;0.25;0.0;0.0;53859040;0;0
55;299117.5;1460;1460;0.25;0.0;0.0;55096540;0;0
56;302040.42000000004;1460;1460;0.25;0.0;0.0;56334040;0;0
57;304926.84000000003;1460;1460;0.26000000000000001;0.0;0.0;57567040;0;0
58;307792.82000000001;1460;1460;0.25;0.0;0.0;58801540;0;0
59;155673.96000000002;1460;1460;0.17999999999999999;0.0;0.0;59853040;0;0
60;159567.78;1460;1460;0.17999999999999999;0.0;0.0;60745540;0;0
61;163565.26000000001;1460;1460;0.17999999999999999;0.0;0.0;61639540;0;0
62;167505.80000000002;1460;1460;0.17999999999999999;0.0;0.0;62563540;0;0
63;171456.56;1460;1460;0.19;0.0;0.0;63517540;0;0
64;175449.66;1460;1460;0.19;0.0;0.0;64479040;0;0
65;179366.84;1460;1460;0.17999999999999999;0.0;0.0;65484040;0;0
66;183397.89999999999;1460;1460;0.17999999999999999;0.0;0.0;66481540;0;0
67;187297.56;1460;1460;0.17999999999999999;0.0;0.0;67531540;0;0
68;191305.26000000001;1460;1460;0.17999999999999999;0.0;0.0;68577040;0;0
69;195242.88;1460;1460;0.17999999999999999;0.0;0.0;69666040;0;0
70;199219.91999999998;1460;1460;0.17999999999999999;0.0;0.0;70764040;0;0
71;203182.35999999999;1460;1460;0.17999999999999999;0.0;0.0;71890540;0;0
72;207152.09999999998;1460;1460;0.17999999999999999;0.0;0.0;73041040;0;0
73;211117.45999999999;1460;1460;0.17999999999999999;0.0;0.0;74208040;0;0
74;215078.44;1460;1460;0.17999999999999999;0.0;0.0;75396040;0;0
75;219045.26000000001;1460;1460;0.17999999999999999;0.0;0.0;76611040;0;0
76;222990.17999999999;1460;1460;0.19;0.0;0.0;77839540;0;0
77;226894.22;1460;1460;0.19;0.0;0.0;79075540;0;0
78;230741.32000000001;1460;1460;0.19;0.0;0.0;80314540;0;0
79;234516.87999999998;1460;1460;0.20000000000000001;0.0;0.0;81550540;0;0
80;238232.58000000002;1460;1460;0.20000000000000001;0.0;0.0;82786540;0;0
81;241891.34;1460;1460;0.20000000000000001;0.0;0.0;84024040;0;0
82;245494.62;1460;1460;0.20000000000000001;0.0;0.0;85258540;0;0
83;249038.04000000001;1460;1460;0.20999999999999999;0.0;0.0;86491540;0;0
84;252540.58000000002;1460;1460;0.20999999999999999;0.0;0.0;87727540;0;0
85;255977.41999999998;1460;1460;0.22;0.0;0.0;88956040;0;0
86;259393.82000000001;1460;1460;0.20999999999999999;0.0;0.0;90195040;0;0
87;262757.66000000003;1460;1460;0.22;0.0;0.0;91431040;0;0
88;266070.40000000002;1460;1460;0.22;0.0;0.0;92665540;0;0
89;269359.77999999997;1460;1460;0.22;0.0;0.0;93904540;0;0
90;272600.97999999998;1460;1460;0.22;0.0;0.0;95137540;0;0
91;275795.46000000002;1460;1460;0.23000000000000001;0.0;0.0;96373540;0;0
92;278962.20000000001;1460;1460;0.23000000000000001;0.0;0.0;97611040;0;0
93;282085.14000000001;1460;1460;0.23000000000000001;0.0;0.0;98841040;0;0
94;285173.04000000004;1460;1460;0.23000000000000001;0.0;0.0;100074040;0;0
95;288244.88;1460;1460;0.23999999999999999;0.0;0.0;101311540;0;0
96;291267.07999999996;1460;1460;0.23999999999999999;0.0;0.0;102546040;0;0
97;294260.08000000002;1460;1460;0.23999999999999999;0.0;0.0;103782040;0;0
98;297229.71999999997;1460;1460;0.25;0.0;0.0;105015040;0;0
99;300177.46000000002;1460;1460;0.25;0.0;0.0;106255540;0;0
100;303096.0;1460;1460;0.25;0.0;0.0;107491540;0;0
101;305979.5;1460;1460;0.25;0.0;0.0;108730540;0;0
102;154006.63999999998;1460;1460;0.17999999999999999;0.0;0.0;109897540;0;0
103;158104.85999999999;1460;1460;0.17999999999999999;0.0;0.0;110731540;0;0
104;161915.45999999999;1460;1460;0.17999999999999999;0.0;0.0;111654040;0;0
105;165984.48000000001;1460;1460;0.17999999999999999;0.0;0.0;112539040;0;0
106;169831.57999999999;1460;1460;0.17999999999999999;0.0;0.0;113500540;0;0
107;173875.78;1460;1460;0.19;0.0;0.0;114439540;0;0
108;177778.36000000002;1460;1460;0.17999999999999999;0.0;0.0;115437040;0;0
109;181786.06;1460;1460;0.17999999999999999;0.0;0.0;116431540;0;0
110;185730.97999999998;1460;1460;0.17999999999999999;0.0;0.0;117463540;0;0
111;189693.41999999998;1460;1460;0.17999999999999999;0.0;0.0;118515040;0;0
112;193686.52000000002;1460;1460;0.17999999999999999;0.0;0.0;119581540;0;0
113;197619.75999999998;1460;1460;0.19;0.0;0.0;120685540;0;0
114;201612.86000000002;1460;1460;0.17999999999999999;0.0;0.0;121791040;0;0
115;205560.69999999998;1460;1460;0.17999999999999999;0.0;0.0;122932540;0;0
116;209534.82000000001;1460;1460;0.17999999999999999;0.0;0.0;124093540;0;0
117;213495.79999999999;1460;1460;0.17999999999999999;0.0;0.0;125275540;0;0
118;217462.62;1460;1460;0.17999999999999999;0.0;0.0;126483040;0;0
119;221426.52000000002;1460;1460;0.17999999999999999;0.0;0.0;127705540;0;0
120;225339.32000000001;1460;1460;0.19;0.0;0.0;128937040;0;0
121;229193.72;1460;1460;0.19;0.0;0.0;130170040;0;0
122;233002.86000000002;1460;1460;0.19;0.0;0.0;131406040;0;0
123;236741.91999999998;1460;1460;0.20000000000000001;0.0;0.0;132643540;0;0
124;240413.82000000001;1460;1460;0.20000000000000001;0.0;0.0;133878040;0;0
125;244031.70000000001;1460;1460;0.20000000000000001;0.0;0.0;135112540;0;0
126;247613.08000000002;1460;1460;0.20000000000000001;0.0;0.0;136350040;0;0
127;251125.84;1460;1460;0.20999999999999999;0.0;0.0;137584540;0;0
128;254599.18000000002;1460;1460;0.20999999999999999;0.0;0.0;138819040;0;0
129;258025.79999999999;1460;1460;0.22;0.0;0.0;140055040;0;0
130;261398.39999999999;1460;1460;0.22;0.0;0.0;141286540;0;0
131;264744.71999999997;1460;1460;0.22;0.0;0.0;142527040;0;0
132;268026.80000000005;1460;1460;0.22;0.0;0.0;143758540;0;0
133;271282.59999999998;1460;1460;0.23000000000000001;0.0;0.0;144991540;0;0
134;274509.20000000001;1460;1460;0.22;0.0;0.0;146232040;0;0
135;277681.78000000003;1460;1460;0.23000000000000001;0.0;0.0;147463540;0;0
136;280826.62;1460;1460;0.23000000000000001;0.0;0.0;148698040;0;0
137;283929.12;1460;1460;0.23000000000000001;0.0;0.0;149934040;0;0
138;287006.80000000005;1460;1460;0.23000000000000001;0.0;0.0;151168540;0;0
139;290049.44;1460;1460;0.23999999999999999;0.0;0.0;152406040;0;0
140;293055.58000000002;1460;1460;0.23999999999999999;0.0;0.0;153639040;0;0
141;296029.59999999998;1460;1460;0.23999999999999999;0.0;0.0;154873540;0;0
142;298974.41999999998;1460;1460;0.25;0.0;0.0;156106540;0;0
143;301897.33999999997;1460;1460;0.25;0.0;0.0;157341040;0;0
144;304792.52000000002;1460;1460;0.26000000000000001;0.0;0.0;158575540;0;0
145;307654.12;1460;1460;0.25;0.0;0.0;159808540;0;0
146;1460;1460;1460;0.25;0.0;0.0;160882540;0;0
147;77145.669999999998;1460;1460;0.17999999999999999;0.0;0.0;161179540;0;0
148;80869.546000000002;1460;1460;0.19;0.0;0.0;161637040;0;0
149;84982.950000000012;1460;1460;0.19;0.0;0.0;162070540;0;0
150;88690.182000000001;1460;1460;0.17999999999999999;0.0;0.0;162580540;0;0
151;92870.308000000005;1460;1460;0.17999999999999999;0.0;0.0;163051540;0;0
152;96539.434000000008;1460;1460;0.17999999999999999;0.0;0.0;163615540;0;0
153;100774.74799999999;1460;1460;0.17999999999999999;0.0;0.0;164124040;0;0
154;104411.17;1460;1460;0.17999999999999999;0.0;0.0;164742040;0;0
155;108653.34600000001;1460;1460;0.19;0.0;0.0;165288040;0;0
156;112300.42599999999;1460;1460;0.19;0.0;0.0;165948040;0;0
157;116529.89999999999;1460;1460;0.17999999999999999;0.0;0.0;166539040;0;0
158;120186.178;1460;1460;0.17999999999999999;0.0;0.0;167235040;0;0
159;124353.018;1460;1460;0.17999999999999999;0.0;0.0;167878540;0;0
160;128102.15200000002;1460;1460;0.17999999999999999;0.0;0.0;168610540;0;0
161;132197.014;1460;1460;0.19;0.0;0.0;169309540;0;0
162;136027.61600000001;1460;1460;0.19;0.0;0.0;170079040;0;0
163;140073.42200000002;1460;1460;0.17999999999999999;0.0;0.0;170832040;0;0
164;143960.96399999998;1460;1460;0.17999999999999999;0.0;0.0;171637540;0;0
165;147962.23999999999;1460;1460;0.17999999999999999;0.0;0.0;172446040;0;0
166;151901.32000000001;1460;1460;0.17999999999999999;0.0;0.0;173287540;0;0
167;155862.29999999999;1460;1460;0.17999999999999999;0.0;0.0;174148540;0;0
168;159859.78;1460;1460;0.19;0.0;0.0;175026040;0;0
169;163785.72;1460;1460;0.17999999999999999;0.0;0.0;175938040;0;0
170;167784.66;1460;1460;0.17999999999999999;0.0;0.0;176857540;0;0
171;171701.84;1460;1460;0.17999999999999999;0.0;0.0;177816040;0;0
172;175715.38;1460;1460;0.17999999999999999;0.0;0.0;178770040;0;0
173;179603.36000000002;1460;1460;0.17999999999999999;0.0;0.0;179779540;0;0
174;183640.26000000001;1460;1460;0.17999999999999999;0.0;0.0;180774040;0;0
175;187522.39999999999;1460;1460;0.19;0.0;0.0;181825540;0;0
176;191537.39999999999;1460;1460;0.19;0.0;0.0;182869540;0;0
177;195460.42000000001;1460;1460;0.17999999999999999;0.0;0.0;183961540;0;0
178;199453.51999999999;1460;1460;0.17999999999999999;0.0;0.0;185055040;0;0
179;203391.13999999998;1460;1460;0.17999999999999999;0.0;0.0;186189040;0;0
180;207366.72;1460;1460;0.17999999999999999;0.0;0.0;187332040;0;0
181;211337.92000000001;1460;1460;0.17999999999999999;0.0;0.0;188503540;0;0
182;215294.51999999999;1460;1460;0.19;0.0;0.0;189697540;0;0
183;219258.41999999998;1460;1460;0.17999999999999999;0.0;0.0;190911040;0;0
184;223217.94;1460;1460;0.19;0.0;0.0;192144040;0;0
185;227119.06;1460;1460;0.19;0.0;0.0;193381540;0;0
186;230961.78000000003;1460;1460;0.19;0.0;0.0;194619040;0;0
187;234734.41999999998;1460;1460;0.19;0.0;0.0;195855040;0;0
188;238436.97999999998;1460;1460;0.19;0.0;0.0;197085040;0;0
189;242101.58000000002;1460;1460;0.20000000000000001;0.0;0.0;198325540;0;0
190;245693.17999999999;1460;1460;0.20000000000000001;0.0;0.0;199561540;0;0
191;249258.5;1460;1460;0.20999999999999999;0.0;0.0;200800540;0;0
192;252749.36000000002;1460;1460;0.20999999999999999;0.0;0.0;202033540;0;0
193;256192.03999999998;1460;1460;0.20999999999999999;0.0;0.0;203269540;0;0
194;259598.21999999997;1460;1460;0.20999999999999999;0.0;0.0;204502540;0;0
195;262943.08000000002;1460;1460;0.20999999999999999;0.0;0.0;205734040;0;0
196;266254.36000000004;1460;1460;0.22;0.0;0.0;206967040;0;0
197;269532.06;1460;1460;0.22;0.0;0.0;208200040;0;0
198;272755.73999999999;1460;1460;0.22;0.0;0.0;209433040;0;0
199;275948.76000000001;1460;1460;0.23000000000000001;0.0;0.0;210664540;0;0
200;279121.34000000003;1460;1460;0.23000000000000001;0.0;0.0;211905040;0;0
201;282250.12;1460;1460;0.23000000000000001;0.0;0.0;213138040;0;0
202;285336.56;1460;1460;0.23999999999999999;0.0;0.0;214372540;0;0
203;288390.88;1460;1460;0.23999999999999999;0.0;0.0;215607040;0;0
204;291420.38;1460;1460;0.23999999999999999;0.0;0.0;216843040;0;0
205;294419.22000000003;1460;1460;0.23999999999999999;0.0;0.0;218079040;0;0
206;297378.64000000001;1460;1460;0.25;0.0;0.0;219312040;0;0
207;300310.32000000001;1460;1460;0.23999999999999999;0.0;0.0;220543540;0;0
208;303214.26000000001;1460;1460;0.25;0.0;0.0;221778040;0;0
209;306090.46000000002;1460;1460;0.25;0.0;0.0;222964540;0;0
210;155784.91999999998;1460;1460;0.17999999999999999;0.0;0.0;223908040;0;0
211;159624.72;1460;1460;0.19;0.0;0.0;224812540;0;0
212;163671.84;1460;1460;0.17999999999999999;0.0;0.0;225694540;0;0
213;167559.82000000001;1460;1460;0.17999999999999999;0.0;0.0;226632040;0;0
214;171557.29999999999;1460;1460;0.17999999999999999;0.0;0.0;227572540;0;0
215;175500.76000000001;1460;1460;0.17999999999999999;0.0;0.0;228544540;0;0
216;179464.66;1460;1460;0.19;0.0;0.0;229539040;0;0
217;183457.76000000001;1460;1460;0.19;0.0;0.0;230548540;0;0
218;187389.53999999998;1460;1460;0.17999999999999999;0.0;0.0;231597040;0;0
219;191397.23999999999;1460;1460;0.17999999999999999;0.0;0.0;232642540;0;0
220;195321.72;1460;1460;0.17999999999999999;0.0;0.0;233733040;0;0
221;199307.51999999999;1460;1460;0.17999999999999999;0.0;0.0;234831040;0;0
222;203268.5;1460;1460;0.19;0.0;0.0;235959040;0;0
223;207245.54000000001;1460;1460;0.17999999999999999;0.0;0.0;237106540;0;0
224;211219.65999999997;1460;1460;0.19;0.0;0.0;238276540;0;0
225;215179.18000000002;1460;1460;0.17999999999999999;0.0;0.0;239469040;0;0
226;219134.32000000001;1460;1460;0.17999999999999999;0.0;0.0;240682540;0;0
227;223096.76000000001;1460;1460;0.17999999999999999;0.0;0.0;241914040;0;0
228;226980.36000000002;1460;1460;0.19;0.0;0.0;243145540;0;0
229;230817.23999999999;1460;1460;0.17999999999999999;0.0;0.0;244380040;0;0
230;234582.58000000002;1460;1460;0.19;0.0;0.0;245616040;0;0
231;238296.82000000001;1460;1460;0.20000000000000001;0.0;0.0;246847540;0;0
232;241936.60000000001;1460;1460;0.20000000000000001;0.0;0.0;248080540;0;0
233;245539.88;1460;1460;0.20000000000000001;0.0;0.0;249315040;0;0
234;249090.60000000001;1460;1460;0.20999999999999999;0.0;0.0;250552540;0;0
235;252600.44;1460;1460;0.20999999999999999;0.0;0.0;251790040;0;0
236;256037.28;1460;1460;0.20999999999999999;0.0;0.0;253020040;0;0
237;259436.16;1460;1460;0.22;0.0;0.0;254254540;0;0
238;262791.23999999999;1460;1460;0.20999999999999999;0.0;0.0;255487540;0;0
239;266120.03999999998;1460;1460;0.22;0.0;0.0;256726540;0;0
240;269400.65999999997;1460;1460;0.22;0.0;0.0;257961040;0;0
241;272633.10000000003;1460;1460;0.23000000000000001;0.0;0.0;259194040;0;0
242;275834.88;1460;1460;0.23000000000000001;0.0;0.0;260431540;0;0
243;278992.85999999999;1460;1460;0.23000000000000001;0.0;0.0;261663040;0;0
244;282131.86000000004;1460;1460;0.23000000000000001;0.0;0.0;262902040;0;0
245;285234.36000000004;1460;1460;0.23999999999999999;0.0;0.0;264141040;0;0
246;288290.14000000001;1460;1460;0.23999999999999999;0.0;0.0;265375540;0;0
247;291326.94;1460;1460;0.23999999999999999;0.0;0.0;266613040;0;0
248;294319.94;1460;1460;0.23999999999999999;0.0;0.0;267846040;0;0
249;297288.12;1460;1460;0.23999999999999999;0.0;0.0;269083540;0;0
250;300228.56;1460;1460;0.25;0.0;0.0;270318040;0;0
251;303125.20000000001;1460;1460;0.25;0.0;0.0;271546540;0;0
252;306001.40000000002;1460;1460;0.25;0.0;0.0;272784040;0;0
253;154066.5;1460;1460;0.25;0.0;0.0;273733540;0;0
254;157148.56;1460;1460;0.17999999999999999;0.0;0.0;274843540;0;0
255;161219.04000000001;1460;1460;0.17999999999999999;0.0;0.0;275700040;0;0
256;165048.62;1460;1460;0.17999999999999999;0.0;0.0;276637540;0;0
257;169117.64000000001;1460;1460;0.17999999999999999;0.0;0.0;277542040;0;0
258;172969.12;1460;1460;0.19;0.0;0.0;278520040;0;0
259;177013.32000000001;1460;1460;0.17999999999999999;0.0;0.0;279471040;0;0
260;180885.24000000002;1460;1460;0.17999999999999999;0.0;0.0;280489540;0;0
261;184906.07999999999;1460;1460;0.17999999999999999;0.0;0.0;281493040;0;0
262;188807.19999999998;1460;1460;0.17999999999999999;0.0;0.0;282550540;0;0
263;192807.60000000001;1460;1460;0.19;0.0;0.0;283603540;0;0
264;196746.68000000002;1460;1460;0.17999999999999999;0.0;0.0;284701540;0;0
265;200726.64000000001;1460;1460;0.19;0.0;0.0;285808540;0;0
266;204690.54000000001;1460;1460;0.17999999999999999;0.0;0.0;286941040;0;0
267;208661.74000000002;1460;1460;0.19;0.0;0.0;288102040;0;0
268;212638.78;1460;1460;0.19;0.0;0.0;289276540;0;0
269;216591.0;1460;1460;0.17999999999999999;0.0;0.0;290478040;0;0
270;220560.73999999999;1460;1460;0.17999999999999999;0.0;0.0;291699040;0;0
271;224479.37999999998;1460;1460;0.17999999999999999;0.0;0.0;292927540;0;0
272;228357.13999999998;1460;1460;0.17999999999999999;0.0;0.0;294162040;0;0
273;232153.13999999998;1460;1460;0.19;0.0;0.0;295393540;0;0
274;235915.56000000003;1460;1460;0.19;0.0;0.0;296632540;0;0
275;239609.36000000002;1460;1460;0.20000000000000001;0.0;0.0;297868540;0;0
276;243246.22;1460;1460;0.20000000000000001;0.0;0.0;299103040;0;0
277;246821.76000000001;1460;1460;0.20000000000000001;0.0;0.0;300337540;0;0
278;250346.20000000001;1460;1460;0.20000000000000001;0.0;0.0;301570540;0;0
279;253838.51999999999;1460;1460;0.20999999999999999;0.0;0.0;302808040;0;0
280;257266.60000000001;1460;1460;0.20999999999999999;0.0;0.0;304041040;0;0
281;260642.12;1460;1460;0.20999999999999999;0.0;0.0;305272540;0;0
282;263997.20000000001;1460;1460;0.22;0.0;0.0;306510040;0;0
283;267295.34000000003;1460;1460;0.22;0.0;0.0;307743040;0;0
284;270554.06;1460;1460;0.22;0.0;0.0;308977540;0;0
285;273780.65999999997;1460;1460;0.22;0.0;0.0;310212040;0;0
286;276969.30000000005;1460;1460;0.23000000000000001;0.0;0.0;311449540;0;0
287;280115.60000000003;1460;1460;0.23000000000000001;0.0;0.0;312682540;0;0
288;283232.70000000001;1460;1460;0.23000000000000001;0.0;0.0;313917040;0;0
289;286316.21999999997;1460;1460;0.23999999999999999;0.0;0.0;315154540;0;0
290;289382.21999999997;1460;1460;0.23000000000000001;0.0;0.0;316395040;0;0
291;292394.20000000001;1460;1460;0.23999999999999999;0.0;0.0;317629540;0;0
292;295375.52000000002;1460;1460;0.25;0.0;0.0;318859540;0;0
293;298333.47999999998;1460;1460;0.25;0.0;0.0;320097040;0;0
294;301256.40000000002;1460;1460;0.25;0.0;0.0;321330040;0;0
295;304150.12;1460;1460;0.25;0.0;0.0;322564540;0;0
296;307017.56;1460;1460;0.25;0.0;0.0;323799040;0;0
297;155450.57999999999;1460;1460;0.19;0.0;0.0;324829540;0;0
298;159432.0;1460;1460;0.17999999999999999;0.0;0.0;325702540;0;0
299;163379.84;1460;1460;0.17999999999999999;0.0;0.0;326602540;0;0
