time;cwnd1;cwnd2;cwnd3;rtt1;rtt2;rtt3;bytes1;bytes2;bytes3
41;158567.67999999999;1460;1460;0.17999999999999999;0.0;0.0;17869540;0;0
42;162550.56;1460;1460;0.19;0.0;0.0;18762040;0;0
43;166502.78;1460;1460;0.19;0.0;0.0;19684540;0;0
44;170488.57999999999;1460;1460;0.19;0.0;0.0;20626540;0;0
45;174443.72;1460;1460;0.17999999999999999;0.0;0.0;21591040;0;0
46;178417.84;1460;1460;0.17999999999999999;0.0;0.0;22575040;0;0
47;182365.67999999999;1460;1460;0.17999999999999999;0.0;0.0;23589040;0;0
48;186354.39999999999;1460;1460;0.17999999999999999;0.0;0.0;24613540;0;0
49;190293.47999999998;1460;1460;0.19;0.0;0.0;25675540;0;0
50;194283.66;1460;1460;0.17999999999999999;0.0;0.0;26743540;0;0
51;198237.34;1460;1460;0.17999999999999999;0.0;0.0;27843040;0;0
52;202208.53999999998;1460;1460;0.17999999999999999;0.0;0.0;28963540;0;0
53;206185.58000000002;1460;1460;0.17999999999999999;0.0;0.0;30103540;0;0
54;210139.26000000001;1460;1460;0.17999999999999999;0.0;0.0;31273540;0;0
55;214098.78;1460;1460;0.17999999999999999;0.0;0.0;32454040;0;0
56;218053.92000000001;1460;1460;0.17999999999999999;0.0;0.0;33657040;0;0
57;222006.13999999998;1460;1460;0.19;0.0;0.0;34884040;0;0
58;55760.32;1460;1460;0.27000000000000002;0.0;0.0;35281540;0;0
59;27740;1460;1460;0.27000000000000002;0.0;0.0;35328040;0;0
60;2920;1460;1460;0.27000000000000002;0.0;0.0;35343040;0;0
61;13302.220600000001;1460;1460;0.17999999999999999;0.0;0.0;35400040;0;0
62;5187.3945999999996;1460;1460;0.19;0.0;0.0;35428540;0;0
63;8402.1685999999991;1460;1460;0.19;0.0;0.0;35460040;0;0
64;11629.498600000001;1460;1460;0.17999999999999999;0.0;0.0;35508040;0;0
65;15152.610000000001;1460;1460;0.17999999999999999;0.0;0.0;35572540;0;0
66;18692.817999999999;1460;1460;0.17999999999999999;0.0;0.0;35662540;0;0
67;22529.113999999998;1460;1460;0.17999999999999999;0.0;0.0;35769040;0;0
68;26127.868000000002;1460;1460;0.17999999999999999;0.0;0.0;35901040;0;0
69;30006.358;1460;1460;0.17999999999999999;0.0;0.0;36046540;0;0
70;33691.398000000001;1460;1460;0.19;0.0;0.0;36223540;0;0
71;37582.589999999997;1460;1460;0.19;0.0;0.0;36414040;0;0
72;41313.620000000003;1460;1460;0.17999999999999999;0.0;0.0;36631540;0;0
73;45302.631999999998;1460;1460;0.17999999999999999;0.0;0.0;36862540;0;0
74;49054.539999999994;1460;1460;0.17999999999999999;0.0;0.0;37122040;0;0
75;52902.954000000005;1460;1460;0.17999999999999999;0.0;0.0;37402540;0;0
76;56828.309999999998;1460;1460;0.17999999999999999;0.0;0.0;37698040;0;0
77;60605.038;1460;1460;0.19;0.0;0.0;38028040;0;0
78;64590.254000000001;1460;1460;0.17999999999999999;0.0;0.0;38358040;0;0
79;68343.330000000002;1460;1460;0.17999999999999999;0.0;0.0;38740540;0;0
80;72432.498000000007;1460;1460;0.17999999999999999;0.0;0.0;39109540;0;0
81;76134.911999999997;1460;1460;0.17999999999999999;0.0;0.0;39538540;0;0
82;80198.822;1460;1460;0.17999999999999999;0.0;0.0;39949540;0;0
83;83964.891999999993;1460;1460;0.17999999999999999;0.0;0.0;40422040;0;0
84;88006.317999999999;1460;1460;0.19;0.0;0.0;40878040;0;0
85;91777.206000000006;1460;1460;0.19;0.0;0.0;41392540;0;0
86;95844.911999999997;1460;1460;0.17999999999999999;0.0;0.0;41893540;0;0
87;99618.720000000001;1460;1460;0.17999999999999999;0.0;0.0;42457540;0;0
88;103728.182;1460;1460;0.17999999999999999;0.0;0.0;42999040;0;0
89;107482.86399999999;1460;1460;0.17999999999999999;0.0;0.0;43611040;0;0
90;111570.28000000001;1460;1460;0.17999999999999999;0.0;0.0;44197540;0;0
91;115402.34199999999;1460;1460;0.17999999999999999;0.0;0.0;44848540;0;0
92;119450.63;1460;1460;0.17999999999999999;0.0;0.0;45489040;0;0
93;123297.14600000001;1460;1460;0.17999999999999999;0.0;0.0;46179040;0;0
94;127345.58;1460;1460;0.17999999999999999;0.0;0.0;46861540;0;0
95;131204.21400000001;1460;1460;0.17999999999999999;0.0;0.0;47598040;0;0
96;135252.356;1460;1460;0.17999999999999999;0.0;0.0;48325540;0;0
97;139121.50200000001;1460;1460;0.17999999999999999;0.0;0.0;49110040;0;0
98;143169.06;1460;1460;0.17999999999999999;0.0;0.0;49881040;0;0
99;147046.82000000001;1460;1460;0.17999999999999999;0.0;0.0;50701540;0;0
100;151038.45999999999;1460;1460;0.17999999999999999;0.0;0.0;51528040;0;0
101;154980.45999999999;1460;1460;0.17999999999999999;0.0;0.0;52381540;0;0
102;158932.67999999999;1460;1460;0.17999999999999999;0.0;0.0;53263540;0;0
103;162933.07999999999;1460;1460;0.17999999999999999;0.0;0.0;54154540;0;0
104;166850.26000000001;1460;1460;0.17999999999999999;0.0;0.0;55090540;0;0
105;170890.08000000002;1460;1460;0.17999999999999999;0.0;0.0;56019040;0;0
106;174786.82000000001;1460;1460;0.17999999999999999;0.0;0.0;57004540;0;0
107;178801.82000000001;1460;1460;0.19;0.0;0.0;57976540;0;0
108;182717.54000000001;1460;1460;0.17999999999999999;0.0;0.0;58998040;0;0
109;186720.86000000002;1460;1460;0.17999999999999999;0.0;0.0;60024040;0;0
110;190652.64000000001;1460;1460;0.17999999999999999;0.0;0.0;61083040;0;0
111;194636.97999999998;1460;1460;0.17999999999999999;0.0;0.0;62149540;0;0
112;198571.68000000002;1460;1460;0.17999999999999999;0.0;0.0;63258040;0;0
113;202557.48000000001;1460;1460;0.19;0.0;0.0;64369540;0;0
114;206498.02000000002;1460;1460;0.17999999999999999;0.0;0.0;65517040;0;0
115;210475.06;1460;1460;0.17999999999999999;0.0;0.0;66678040;0;0
116;214437.5;1460;1460;0.17999999999999999;0.0;0.0;67869040;0;0
117;218407.23999999999;1460;1460;0.17999999999999999;0.0;0.0;69078040;0;0
118;222363.84;1460;1460;0.17999999999999999;0.0;0.0;70306540;0;0
119;1460;1460;1460;0.17999999999999999;0.0;0.0;70686040;0;0
120;28273.484;1460;1460;0.17999999999999999;0.0;0.0;70728040;0;0
121;11680;1460;1460;0.17999999999999999;0.0;0.0;70800040;0;0
122;2920;1460;1460;0.17999999999999999;0.0;0.0;70810540;0;0
123;7296.3938000000007;1460;1460;0.17999999999999999;0.0;0.0;70848040;0;0
124;11061.091399999999;1460;1460;0.17999999999999999;0.0;0.0;70890040;0;0
125;14576.260399999999;1460;1460;0.19;0.0;0.0;70962040;0;0
126;18462.576000000001;1460;1460;0.17999999999999999;0.0;0.0;71040040;0;0
127;21952.851999999999;1460;1460;0.17999999999999999;0.0;0.0;71154040;0;0
128;25881.565999999999;1460;1460;0.17999999999999999;0.0;0.0;71272540;0;0
129;29359.286000000004;1460;1460;0.17999999999999999;0.0;0.0;71430040;0;0
130;33437.065999999999;1460;1460;0.17999999999999999;0.0;0.0;71589040;0;0
131;37010.561999999998;1460;1460;0.19;0.0;0.0;71791540;0;0
132;41054.615999999995;1460;1460;0.17999999999999999;0.0;0.0;71989540;0;0
133;44686.366000000002;1460;1460;0.17999999999999999;0.0;0.0;72231040;0;0
134;48617.853999999999;1460;1460;0.17999999999999999;0.0;0.0;72478540;0;0
135;52376.332000000002;1460;1460;0.17999999999999999;0.0;0.0;72756040;0;0
136;56262.705999999998;1460;1460;0.17999999999999999;0.0;0.0;73048540;0;0
137;60110.389999999999;1460;1460;0.17999999999999999;0.0;0.0;73365040;0;0
138;63959.972000000002;1460;1460;0.19;0.0;0.0;73708540;0;0
139;67905.183999999994;1460;1460;0.19;0.0;0.0;74068540;0;0
140;71752.284;1460;1460;0.17999999999999999;0.0;0.0;74460040;0;0
141;75713.702000000005;1460;1460;0.17999999999999999;0.0;0.0;74857540;0;0
142;79504.59199999999;1460;1460;0.17999999999999999;0.0;0.0;75297040;0;0
143;83557.697999999989;1460;1460;0.17999999999999999;0.0;0.0;75732040;0;0
144;87325.373999999996;1460;1460;0.17999999999999999;0.0;0.0;76225540;0;0
145;91428.119999999995;1460;1460;0.17999999999999999;0.0;0.0;76698040;0;0
146;95153.017999999996;1460;1460;0.17999999999999999;0.0;0.0;77245540;0;0
147;99318.543999999994;1460;1460;0.17999999999999999;0.0;0.0;77754040;0;0
148;103027.09000000001;1460;1460;0.17999999999999999;0.0;0.0;78351040;0;0
149;107204.87999999999;1460;1460;0.17999999999999999;0.0;0.0;78903040;0;0
150;110918.82800000001;1460;1460;0.17999999999999999;0.0;0.0;79543540;0;0
151;115087.85799999999;1460;1460;0.17999999999999999;0.0;0.0;80133040;0;0
152;118788.51999999999;1460;1460;0.17999999999999999;0.0;0.0;80827540;0;0
153;122985.43599999999;1460;1460;0.19;0.0;0.0;81457540;0;0
154;126690.91600000001;1460;1460;0.19;0.0;0.0;82188040;0;0
155;130813.664;1460;1460;0.17999999999999999;0.0;0.0;82873540;0;0
156;134604.554;1460;1460;0.17999999999999999;0.0;0.0;83638540;0;0
157;138676.348;1460;1460;0.17999999999999999;0.0;0.0;84378040;0;0
158;142542.28200000001;1460;1460;0.17999999999999999;0.0;0.0;85179040;0;0
159;146567.94;1460;1460;0.17999999999999999;0.0;0.0;85974040;0;0
160;150486.57999999999;1460;1460;0.19;0.0;0.0;86811040;0;0
161;154470.92000000001;1460;1460;0.17999999999999999;0.0;0.0;87661540;0;0
162;158436.28;1460;1460;0.17999999999999999;0.0;0.0;88536040;0;0
163;162382.66;1460;1460;0.17999999999999999;0.0;0.0;89439040;0;0
164;166377.22;1460;1460;0.17999999999999999;0.0;0.0;90351040;0;0
165;170314.84;1460;1460;0.17999999999999999;0.0;0.0;91299040;0;0
166;174310.86000000002;1460;1460;0.19;0.0;0.0;92256040;0;0
167;178228.04000000001;1460;1460;0.17999999999999999;0.0;0.0;93250540;0;0
168;182250.34;1460;1460;0.17999999999999999;0.0;0.0;94243540;0;0
169;186138.32000000001;1460;1460;0.17999999999999999;0.0;0.0;95289040;0;0
170;190160.62000000002;1460;1460;0.17999999999999999;0.0;0.0;96319540;0;0
171;194055.89999999999;1460;1460;0.17999999999999999;0.0;0.0;97404040;0;0
172;198066.52000000002;1460;1460;0.17999999999999999;0.0;0.0;98487040;0;0
173;201977.86000000002;1460;1460;0.19;0.0;0.0;99615040;0;0
174;205970.95999999999;1460;1460;0.17999999999999999;0.0;0.0;100747540;0;0
175;209937.78;1460;1460;0.17999999999999999;0.0;0.0;101911540;0;0
176;213900.22;1460;1460;0.19;0.0;0.0;103101040;0;0
177;217869.95999999999;1460;1460;0.17999999999999999;0.0;0.0;104305540;0;0
178;110893.716;1460;1460;0.17999999999999999;0.0;0.0;105408040;0;0
179;2920;1460;1460;0.17999999999999999;0.0;0.0;105667540;0;0
180;28122.082000000002;1460;1460;0.17999999999999999;0.0;0.0;105705040;0;0
181;13932.020799999998;1460;1460;0.19;0.0;0.0;105784540;0;0
182;7765.7837999999992;1460;1460;0.19;0.0;0.0;105808540;0;0
183;11372.8598;1460;1460;0.19;0.0;0.0;105853540;0;0
184;14957.262000000001;1460;1460;0.17999999999999999;0.0;0.0;105919540;0;0
185;18650.039999999997;1460;1460;0.17999999999999999;0.0;0.0;106006540;0;0
186;22302.959999999999;1460;1460;0.17999999999999999;0.0;0.0;106116040;0;0
187;26015.448;1460;1460;0.17999999999999999;0.0;0.0;106242040;0;0
188;29765.603999999999;1460;1460;0.17999999999999999;0.0;0.0;106390540;0;0
189;33477.07;1460;1460;0.17999999999999999;0.0;0.0;106561540;0;0
190;37390.599999999999;1460;1460;0.19;0.0;0.0;106747540;0;0
191;41087.173999999999;1460;1460;0.19;0.0;0.0;106968040;0;0
192;45049.029999999999;1460;1460;0.17999999999999999;0.0;0.0;107191540;0;0
193;48732.902000000002;1460;1460;0.17999999999999999;0.0;0.0;107460040;0;0
194;52766.735999999997;1460;1460;0.17999999999999999;0.0;0.0;107719540;0;0
195;56399.945999999996;1460;1460;0.17999999999999999;0.0;0.0;108040540;0;0
196;60591.898000000001;1460;1460;0.19;0.0;0.0;108342040;0;0
197;64213.720000000001;1460;1460;0.19;0.0;0.0;108708040;0;0
198;68362.894;1460;1460;0.17999999999999999;0.0;0.0;109048540;0;0
199;72008.222000000009;1460;1460;0.17999999999999999;0.0;0.0;109464040;0;0
200;76180.464000000007;1460;1460;0.17999999999999999;0.0;0.0;109845040;0;0
201;79842.582000000009;1460;1460;0.17999999999999999;0.0;0.0;110308540;0;0
202;84031.614000000001;1460;1460;0.17999999999999999;0.0;0.0;110733040;0;0
203;87706.141999999993;1460;1460;0.17999999999999999;0.0;0.0;111234040;0;0
204;91815.020000000004;1460;1460;0.19;0.0;0.0;111709540;0;0
205;95613.940000000002;1460;1460;0.19;0.0;0.0;112248040;0;0
206;99653.467999999993;1460;1460;0.17999999999999999;0.0;0.0;112773040;0;0
207;103473.704;1460;1460;0.17999999999999999;0.0;0.0;113353540;0;0
208;107515.13;1460;1460;0.17999999999999999;0.0;0.0;113920540;0;0
209;111333.614;1460;1460;0.17999999999999999;0.0;0.0;114549040;0;0
210;115413.876;1460;1460;0.19;0.0;0.0;115159540;0;0
211;119229.58600000001;1460;1460;0.19;0.0;0.0;115834540;0;0
212;123290.576;1460;1460;0.17999999999999999;0.0;0.0;116487040;0;0
213;127121.47;1460;1460;0.17999999999999999;0.0;0.0;117202540;0;0
214;131165.67000000001;1460;1460;0.17999999999999999;0.0;0.0;117909040;0;0
215;135041.386;1460;1460;0.17999999999999999;0.0;0.0;118663540;0;0
216;139054.48800000001;1460;1460;0.19;0.0;0.0;119413540;0;0
217;142939.986;1460;1460;0.17999999999999999;0.0;0.0;120214540;0;0
218;146969.44;1460;1460;0.17999999999999999;0.0;0.0;121009540;0;0
219;150863.26000000001;1460;1460;0.17999999999999999;0.0;0.0;121858540;0;0
220;154879.72;1460;1460;0.17999999999999999;0.0;0.0;122697040;0;0
221;158793.98000000001;1460;1460;0.19;0.0;0.0;123582040;0;0
222;162771.01999999999;1460;1460;0.17999999999999999;0.0;0.0;124476040;0;0
223;166730.54000000001;1460;1460;0.17999999999999999;0.0;0.0;125394040;0;0
224;170685.67999999999;1460;1460;0.19;0.0;0.0;126343540;0;0
225;174684.62;1460;1460;0.17999999999999999;0.0;0.0;127300540;0;0
226;178594.5;1460;1460;0.17999999999999999;0.0;0.0;128302540;0;0
227;182608.04000000001;1460;1460;0.17999999999999999;0.0;0.0;129294040;0;0
228;186523.76000000001;1460;1460;0.17999999999999999;0.0;0.0;130338040;0;0
229;190513.94;1460;1460;0.17999999999999999;0.0;0.0;131382040;0;0
230;194467.62;1460;1460;0.17999999999999999;0.0;0.0;132462040;0;0
231;198428.60000000001;1460;1460;0.17999999999999999;0.0;0.0;133558540;0;0
232;202407.09999999998;1460;1460;0.17999999999999999;0.0;0.0;134679040;0;0
233;206369.53999999998;1460;1460;0.19;0.0;0.0;135825040;0;0
234;210329.06;1460;1460;0.17999999999999999;0.0;0.0;136989040;0;0
235;214304.63999999998;1460;1460;0.17999999999999999;0.0;0.0;138174040;0;0
236;218256.86000000002;1460;1460;0.17999999999999999;0.0;0.0;139383040;0;0
237;1460;1460;1460;0.17999999999999999;0.0;0.0;139677040;0;0
238;26762.968000000001;1460;1460;0.17999999999999999;0.0;0.0;139714540;0;0
239;13302.220600000001;1460;1460;0.17999999999999999;0.0;0.0;139788040;0;0
240;7184.1343999999999;1460;1460;0.17999999999999999;0.0;0.0;139813540;0;0
241;11182.242200000001;1460;1460;0.17999999999999999;0.0;0.0;139852540;0;0
242;14521.262200000001;1460;1460;0.17999999999999999;0.0;0.0;139920040;0;0
243;18302.851999999999;1460;1460;0.17999999999999999;0.0;0.0;139999540;0;0
244;21720.565999999999;1460;1460;0.19;0.0;0.0;140110540;0;0
245;25685.050000000003;1460;1460;0.17999999999999999;0.0;0.0;140229040;0;0
246;29186.276000000002;1460;1460;0.17999999999999999;0.0;0.0;140385040;0;0
247;33221.131999999998;1460;1460;0.17999999999999999;0.0;0.0;140539540;0;0
248;36757.690000000002;1460;1460;0.17999999999999999;0.0;0.0;140745040;0;0
249;40878.978000000003;1460;1460;0.17999999999999999;0.0;0.0;140940040;0;0
250;44429.260000000002;1460;1460;0.17999999999999999;0.0;0.0;141187540;0;0
251;48557.556000000004;1460;1460;0.19;0.0;0.0;141424540;0;0
252;52157.039999999994;1460;1460;0.19;0.0;0.0;141720040;0;0
253;56324.317999999999;1460;1460;0.17999999999999999;0.0;0.0;141997540;0;0
254;59955.046000000002;1460;1460;0.17999999999999999;0.0;0.0;142342540;0;0
255;64114.002;1460;1460;0.17999999999999999;0.0;0.0;142662040;0;0
256;67736.262000000002;1460;1460;0.17999999999999999;0.0;0.0;143041540;0;0
257;71830.247999999992;1460;1460;0.19;0.0;0.0;143407540;0;0
258;75562.300000000003;1460;1460;0.19;0.0;0.0;143833540;0;0
259;79628.691999999995;1460;1460;0.17999999999999999;0.0;0.0;144241540;0;0
260;83369.357999999993;1460;1460;0.17999999999999999;0.0;0.0;144706540;0;0
261;87389.468000000008;1460;1460;0.17999999999999999;0.0;0.0;145167040;0;0
262;91232.626000000004;1460;1460;0.17999999999999999;0.0;0.0;145671040;0;0
263;95234.193999999989;1460;1460;0.19;0.0;0.0;146176540;0;0
264;99074.139999999999;1460;1460;0.17999999999999999;0.0;0.0;146725540;0;0
265;103081.402;1460;1460;0.17999999999999999;0.0;0.0;147277540;0;0
266;106958.57799999999;1460;1460;0.19;0.0;0.0;147865540;0;0
267;110911.52800000001;1460;1460;0.17999999999999999;0.0;0.0;148470040;0;0
268;114858.492;1460;1460;0.19;0.0;0.0;149095540;0;0
269;118763.84600000001;1460;1460;0.19;0.0;0.0;149754040;0;0
270;122770.81600000001;1460;1460;0.17999999999999999;0.0;0.0;150415540;0;0
271;126651.05799999999;1460;1460;0.17999999999999999;0.0;0.0;151126540;0;0
272;130709.71199999998;1460;1460;0.19;0.0;0.0;151825540;0;0
273;134551.11799999999;1460;1460;0.17999999999999999;0.0;0.0;152589040;0;0
274;138624.51800000001;1460;1460;0.17999999999999999;0.0;0.0;153325540;0;0
275;142461.98199999999;1460;1460;0.17999999999999999;0.0;0.0;154137040;0;0
276;146534.35999999999;1460;1460;0.17999999999999999;0.0;0.0;154920040;0;0
277;150368.32000000001;1460;1460;0.17999999999999999;0.0;0.0;155773540;0;0
278;154465.08000000002;1460;1460;0.17999999999999999;0.0;0.0;156594040;0;0
279;78648.156000000003;1460;1460;0.17999999999999999;0.0;0.0;157399540;0;0
280;82923.327999999994;1460;1460;0.17999999999999999;0.0;0.0;157807540;0;0
281;86521.789999999994;1460;1460;0.17999999999999999;0.0;0.0;158317540;0;0
282;90754.767999999996;1460;1460;0.19;0.0;0.0;158766040;0;0
283;94370.75;1460;1460;0.19;0.0;0.0;159313540;0;0
284;98526.202000000005;1460;1460;0.17999999999999999;0.0;0.0;159819040;0;0
285;102263.50999999999;1460;1460;0.17999999999999999;0.0;0.0;160398040;0;0
286;106351.072;1460;1460;0.17999999999999999;0.0;0.0;160960540;0;0
287;110171.162;1460;1460;0.17999999999999999;0.0;0.0;161580040;0;0
288;114218.28200000001;1460;1460;0.17999999999999999;0.0;0.0;162186040;0;0
289;118054.57800000001;1460;1460;0.17999999999999999;0.0;0.0;162847540;0;0
290;122067.38799999999;1460;1460;0.17999999999999999;0.0;0.0;163503040;0;0
291;125952.448;1460;1460;0.17999999999999999;0.0;0.0;164199040;0;0
292;129918.10000000001;1460;1460;0.17999999999999999;0.0;0.0;164908540;0;0
293;133877.766;1460;1460;0.17999999999999999;0.0;0.0;165642040;0;0
294;137801.07800000001;1460;1460;0.17999999999999999;0.0;0.0;166405540;0;0
295;141811.114;1460;1460;0.17999999999999999;0.0;0.0;167176540;0;0
296;145696.32000000001;1460;1460;0.19;0.0;0.0;167994040;0;0
297;149750.73999999999;1460;1460;0.19;0.0;0.0;168802540;0;0
298;153615.35999999999;1460;1460;0.17999999999999999;0.0;0.0;169674040;0;0
299;157682.91999999998;1460;1460;0.17999999999999999;0.0;0.0;170518540;0;0
