time;cwnd1;cwnd2;cwnd3;rtt1;rtt2;rtt3;bytes1;bytes2;bytes3
40;106909.08399999999;1460;1460;0.19;0.0;0.0;14226040;0;0
41;110613.68799999999;1460;1460;0.19;0.0;0.0;14863540;0;0
42;114738.042;1460;1460;0.17999999999999999;0.0;0.0;15459040;0;0
43;118521.632;1460;1460;0.17999999999999999;0.0;0.0;16131040;0;0
44;122571.38;1460;1460;0.17999999999999999;0.0;0.0;16783540;0;0
45;126440.818;1460;1460;0.17999999999999999;0.0;0.0;17490040;0;0
46;130440.63400000001;1460;1460;0.17999999999999999;0.0;0.0;18199540;0;0
47;134369.05600000001;1460;1460;0.17999999999999999;0.0;0.0;18940540;0;0
48;138324.63400000002;1460;1460;0.19;0.0;0.0;19704040;0;0
49;142305.03200000001;1460;1460;0.19;0.0;0.0;20481040;0;0
50;146235.06;1460;1460;0.17999999999999999;0.0;0.0;21292540;0;0
51;150219.39999999999;1460;1460;0.17999999999999999;0.0;0.0;22113040;0;0
52;154140.95999999999;1460;1460;0.17999999999999999;0.0;0.0;22972540;0;0
53;158141.36000000002;1460;1460;0.17999999999999999;0.0;0.0;23827540;0;0
54;162016.20000000001;1460;1460;0.17999999999999999;0.0;0.0;24741040;0;0
55;166083.76000000001;1460;1460;0.19;0.0;0.0;25630540;0;0
56;169916.26000000001;1460;1460;0.17999999999999999;0.0;0.0;26592040;0;0
57;173969.22;1460;1460;0.17999999999999999;0.0;0.0;27528040;0;0
58;177846.98000000001;1460;1460;0.17999999999999999;0.0;0.0;28530040;0;0
59;181876.57999999999;1460;1460;0.17999999999999999;0.0;0.0;29517040;0;0
60;185785.0;1460;1460;0.19;0.0;0.0;30555040;0;0
61;189781.01999999999;1460;1460;0.19;0.0;0.0;31597540;0;0
62;193727.39999999999;1460;1460;0.17999999999999999;0.0;0.0;32674540;0;0
63;197691.29999999999;1460;1460;0.17999999999999999;0.0;0.0;33769540;0;0
64;201642.06;1460;1460;0.17999999999999999;0.0;0.0;34873540;0;0
65;205495.0;1460;1460;0.19;0.0;0.0;35983540;0;0
66;209298.29999999999;1460;1460;0.17999999999999999;0.0;0.0;37086040;0;0
67;213012.54000000001;1460;1460;0.19;0.0;0.0;38197540;0;0
68;216684.43999999997;1460;1460;0.17999999999999999;0.0;0.0;39300040;0;0
69;220274.57999999999;1460;1460;0.17999999999999999;0.0;0.0;40411540;0;0
70;223826.76000000001;1460;1460;0.17999999999999999;0.0;0.0;41514040;0;0
71;227304.47999999998;1460;1460;0.17999999999999999;0.0;0.0;42625540;0;0
72;230748.62;1460;1460;0.17999999999999999;0.0;0.0;43728040;0;0
73;234122.67999999999;1460;1460;0.17999999999999999;0.0;0.0;44841040;0;0
74;237467.54000000001;1460;1460;0.17999999999999999;0.0;0.0;45943540;0;0
75;240748.15999999997;1460;1460;0.17999999999999999;0.0;0.0;47053540;0;0
76;244002.5;1460;1460;0.17999999999999999;0.0;0.0;48156040;0;0
77;247196.97999999998;1460;1460;0.17999999999999999;0.0;0.0;49267540;0;0
78;250366.64000000001;1460;1460;0.17999999999999999;0.0;0.0;50370040;0;0
79;253480.81999999998;1460;1460;0.17999999999999999;0.0;0.0;51481540;0;0
80;256573.10000000001;1460;1460;0.17999999999999999;0.0;0.0;52584040;0;0
81;259612.82000000001;1460;1460;0.17999999999999999;0.0;0.0;53695540;0;0
82;262633.56;1460;1460;0.17999999999999999;0.0;0.0;54799540;0;0
83;265603.19999999995;1460;1460;0.19;0.0;0.0;55909540;0;0
84;268556.78000000003;1460;1460;0.17999999999999999;0.0;0.0;57015040;0;0
85;271462.17999999999;1460;1460;0.17999999999999999;0.0;0.0;58122040;0;0
86;274351.52000000002;1460;1460;0.17999999999999999;0.0;0.0;59229040;0;0
87;277204.36000000004;1460;1460;0.17999999999999999;0.0;0.0;60336040;0;0
88;280019.23999999999;1460;1460;0.17999999999999999;0.0;0.0;61443040;0;0
89;282813.67999999999;1460;1460;0.19;0.0;0.0;62548540;0;0
90;285581.84000000003;1460;1460;0.19;0.0;0.0;63657040;0;0
91;288331.02000000002;1460;1460;0.17999999999999999;0.0;0.0;64764040;0;0
92;291045.16000000003;1460;1460;0.17999999999999999;0.0;0.0;65871040;0;0
93;293728.64000000001;1460;1460;0.17999999999999999;0.0;0.0;66978040;0;0
94;296394.59999999998;1460;1460;0.17999999999999999;0.0;0.0;68085040;0;0
95;299043.04000000004;1460;1460;0.17999999999999999;0.0;0.0;69189040;0;0
96;301654.97999999998;1460;1460;0.17999999999999999;0.0;0.0;70300540;0;0
97;304258.15999999997;1460;1460;0.17999999999999999;0.0;0.0;71403040;0;0
98;306826.29999999999;1460;1460;0.17999999999999999;0.0;0.0;72514540;0;0
99;309385.67999999999;1460;1460;0.17999999999999999;0.0;0.0;73617040;0;0
100;311911.47999999998;1460;1460;0.17999999999999999;0.0;0.0;74728540;0;0
101;314429.97999999998;1460;1460;0.17999999999999999;0.0;0.0;75832540;0;0
102;316920.73999999999;1460;1460;0.17999999999999999;0.0;0.0;76944040;0;0
103;319393.97999999998;1460;1460;0.17999999999999999;0.0;0.0;78048040;0;0
104;321846.78000000003;1460;1460;0.19;0.0;0.0;79156540;0;0
105;324280.60000000003;1460;1460;0.19;0.0;0.0;80263540;0;0
106;326691.06;1460;1460;0.17999999999999999;0.0;0.0;81372040;0;0
107;329102.98000000004;1460;1460;0.17999999999999999;0.0;0.0;82476040;0;0
108;331478.39999999997;1460;1460;0.17999999999999999;0.0;0.0;83586040;0;0
109;333849.44;1460;1460;0.17999999999999999;0.0;0.0;84691540;0;0
110;336189.82000000001;1460;1460;0.19;0.0;0.0;85801540;0;0
111;338528.73999999999;1460;1460;0.19;0.0;0.0;86905540;0;0
112;340837.0;1460;1460;0.17999999999999999;0.0;0.0;88015540;0;0
113;343143.79999999999;1460;1460;0.17999999999999999;0.0;0.0;89119540;0;0
114;345422.85999999999;1460;1460;0.17999999999999999;0.0;0.0;90228040;0;0
115;347697.53999999998;1460;1460;0.17999999999999999;0.0;0.0;91333540;0;0
116;349947.40000000002;1460;1460;0.17999999999999999;0.0;0.0;92442040;0;0
117;352192.88;1460;1460;0.17999999999999999;0.0;0.0;93546040;0;0
118;354413.53999999998;1460;1460;0.19;0.0;0.0;94657540;0;0
119;356638.58000000002;1460;1460;0.19;0.0;0.0;95761540;0;0
120;358825.65999999997;1460;1460;0.17999999999999999;0.0;0.0;96871540;0;0
121;361015.65999999997;1460;1460;0.17999999999999999;0.0;0.0;97975540;0;0
122;363182.29999999999;1460;1460;0.17999999999999999;0.0;0.0;99085540;0;0
123;365347.47999999998;1460;1460;0.17999999999999999;0.0;0.0;100189540;0;0
124;367489.30000000005;1460;1460;0.17999999999999999;0.0;0.0;101298040;0;0
125;369628.19999999995;1460;1460;0.17999999999999999;0.0;0.0;102403540;0;0
126;371745.20000000001;1460;1460;0.19;0.0;0.0;103510540;0;0
127;373854.90000000002;1460;1460;0.17999999999999999;0.0;0.0;104619040;0;0
128;375958.75999999995;1460;1460;0.17999999999999999;0.0;0.0;105726040;0;0
129;378045.09999999998;1460;1460;0.17999999999999999;0.0;0.0;106833040;0;0
130;380119.76000000001;1460;1460;0.17999999999999999;0.0;0.0;107940040;0;0
131;382178.36000000004;1460;1460;0.17999999999999999;0.0;0.0;109048540;0;0
132;384235.5;1460;1460;0.17999999999999999;0.0;0.0;110154040;0;0
133;386272.20000000001;1460;1460;0.17999999999999999;0.0;0.0;111262540;0;0
134;388308.89999999997;1460;1460;0.17999999999999999;0.0;0.0;112366540;0;0
135;390323.70000000001;1460;1460;0.17999999999999999;0.0;0.0;113476540;0;0
136;392338.50000000006;1460;1460;0.17999999999999999;0.0;0.0;114582040;0;0
137;394332.85999999999;1460;1460;0.17999999999999999;0.0;0.0;115692040;0;0
138;396333.06;1460;1460;0.17999999999999999;0.0;0.0;116794540;0;0
139;398302.59999999998;1460;1460;0.17999999999999999;0.0;0.0;117904540;0;0
140;400277.98000000004;1460;1460;0.17999999999999999;0.0;0.0;119008540;0;0
141;402232.92000000004;1460;1460;0.19;0.0;0.0;120118540;0;0
142;404189.31999999995;1460;1460;0.17999999999999999;0.0;0.0;121222540;0;0
143;406125.28000000003;1460;1460;0.17999999999999999;0.0;0.0;122332540;0;0
144;408062.70000000001;1460;1460;0.17999999999999999;0.0;0.0;123436540;0;0
145;409979.67999999999;1460;1460;0.17999999999999999;0.0;0.0;124545040;0;0
146;411899.57999999996;1460;1460;0.17999999999999999;0.0;0.0;125652040;0;0
147;413799.03999999998;1460;1460;0.17999999999999999;0.0;0.0;126759040;0;0
148;415701.41999999998;1460;1460;0.17999999999999999;0.0;0.0;127866040;0;0
149;417583.36000000004;1460;1460;0.17999999999999999;0.0;0.0;128973040;0;0
150;419463.83999999997;1460;1460;0.17999999999999999;0.0;0.0;130078540;0;0
151;421334.09999999998;1460;1460;0.17999999999999999;0.0;0.0;131185540;0;0
152;423201.43999999994;1460;1460;0.17999999999999999;0.0;0.0;132294040;0;0
153;425051.25999999995;1460;1460;0.17999999999999999;0.0;0.0;133402540;0;0
154;426902.53999999998;1460;1460;0.17999999999999999;0.0;0.0;134508040;0;0
155;428736.29999999999;1460;1460;0.19;0.0;0.0;135618040;0;0
156;430571.51999999996;1460;1460;0.17999999999999999;0.0;0.0;136722040;0;0
157;432395.06;1460;1460;0.17999999999999999;0.0;0.0;137830540;0;0
158;434209.83999999997;1460;1460;0.17999999999999999;0.0;0.0;138937540;0;0
159;436018.77999999997;1460;1460;0.17999999999999999;0.0;0.0;140043040;0;0
160;437818.95999999996;1460;1460;0.17999999999999999;0.0;0.0;141150040;0;0
161;439611.83999999997;1460;1460;0.17999999999999999;0.0;0.0;142258540;0;0
162;441391.57999999996;1460;1460;0.19;0.0;0.0;143365540;0;0
163;443175.70000000001;1460;1460;0.17999999999999999;0.0;0.0;144471040;0;0
164;444946.67999999999;1460;1460;0.17999999999999999;0.0;0.0;145579540;0;0
165;446710.35999999999;1460;1460;0.17999999999999999;0.0;0.0;146686540;0;0
166;448468.20000000001;1460;1460;0.17999999999999999;0.0;0.0;147792040;0;0
167;450218.74000000005;1460;1460;0.17999999999999999;0.0;0.0;148900540;0;0
168;451961.97999999998;1460;1460;0.17999999999999999;0.0;0.0;150006040;0;0
169;453699.38;1460;1460;0.19;0.0;0.0;151116040;0;0
170;455429.47999999998;1460;1460;0.19;0.0;0.0;152221540;0;0
171;457153.74000000005;1460;1460;0.17999999999999999;0.0;0.0;153328540;0;0
172;458870.70000000001;1460;1460;0.17999999999999999;0.0;0.0;154435540;0;0
173;460581.81999999995;1460;1460;0.17999999999999999;0.0;0.0;155541040;0;0
174;462281.25999999995;1460;1460;0.17999999999999999;0.0;0.0;156651040;0;0
175;463985.08000000002;1460;1460;0.17999999999999999;0.0;0.0;157753540;0;0
176;465672.84000000003;1460;1460;0.17999999999999999;0.0;0.0;158863540;0;0
177;467363.52000000002;1460;1460;0.19;0.0;0.0;159969040;0;0
178;469042.52000000002;1460;1460;0.19;0.0;0.0;161079040;0;0
179;470717.14000000001;1460;1460;0.17999999999999999;0.0;0.0;162184540;0;0
180;472384.45999999996;1460;1460;0.17999999999999999;0.0;0.0;163293040;0;0
181;474051.77999999997;1460;1460;0.17999999999999999;0.0;0.0;164400040;0;0
182;475703.04000000004;1460;1460;0.17999999999999999;0.0;0.0;165508540;0;0
183;477358.68000000005;1460;1460;0.19;0.0;0.0;166614040;0;0
184;478998.26000000001;1460;1460;0.19;0.0;0.0;167722540;0;0
185;480642.21999999997;1460;1460;0.17999999999999999;0.0;0.0;168828040;0;0
186;482275.96000000002;1460;1460;0.17999999999999999;0.0;0.0;169938040;0;0
187;483909.70000000001;1460;1460;0.17999999999999999;0.0;0.0;171042040;0;0
188;485527.38;1460;1460;0.17999999999999999;0.0;0.0;172152040;0;0
189;487149.44;1460;1460;0.17999999999999999;0.0;0.0;173256040;0;0
190;488756.89999999997;1460;1460;0.19;0.0;0.0;174367540;0;0
191;490367.27999999997;1460;1460;0.17999999999999999;0.0;0.0;175470040;0;0
192;491964.51999999996;1460;1460;0.17999999999999999;0.0;0.0;176581540;0;0
193;493564.67999999999;1460;1460;0.17999999999999999;0.0;0.0;177684040;0;0
194;495151.69999999995;1460;1460;0.17999999999999999;0.0;0.0;178795540;0;0
195;496741.63999999996;1460;1460;0.17999999999999999;0.0;0.0;179899540;0;0
196;498314.06;1460;1460;0.17999999999999999;0.0;0.0;181008040;0;0
197;499895.23999999999;1460;1460;0.17999999999999999;0.0;0.0;182112040;0;0
198;501461.81999999995;1460;1460;0.19;0.0;0.0;183222040;0;0
199;503031.31999999995;1460;1460;0.17999999999999999;0.0;0.0;184326040;0;0
200;504589.13999999996;1460;1460;0.17999999999999999;0.0;0.0;185434540;0;0
201;506149.88;1460;1460;0.17999999999999999;0.0;0.0;186540040;0;0
202;507701.85999999999;1460;1460;0.17999999999999999;0.0;0.0;187650040;0;0
203;509248.0;1460;1460;0.19;0.0;0.0;188755540;0;0
204;510789.76000000001;1460;1460;0.19;0.0;0.0;189864040;0;0
205;512331.51999999996;1460;1460;0.17999999999999999;0.0;0.0;190969540;0;0
206;513861.59999999998;1460;1460;0.17999999999999999;0.0;0.0;192079540;0;0
207;515393.14000000001;1460;1460;0.17999999999999999;0.0;0.0;193183540;0;0
208;516913.0;1460;1460;0.17999999999999999;0.0;0.0;194293540;0;0
209;518437.23999999999;1460;1460;0.17999999999999999;0.0;0.0;195397540;0;0
210;519948.34000000003;1460;1460;0.17999999999999999;0.0;0.0;196504540;0;0
211;521457.98000000004;1460;1460;0.19;0.0;0.0;197610040;0;0
212;522964.70000000001;1460;1460;0.19;0.0;0.0;198718540;0;0
213;524467.04000000004;1460;1460;0.17999999999999999;0.0;0.0;199825540;0;0
214;525963.54000000004;1460;1460;0.17999999999999999;0.0;0.0;200934040;0;0
215;527457.12;1460;1460;0.17999999999999999;0.0;0.0;202039540;0;0
216;528950.70000000007;1460;1460;0.17999999999999999;0.0;0.0;203148040;0;0
217;530431.14000000001;1460;1460;0.17999999999999999;0.0;0.0;204256540;0;0
218;531915.96000000008;1460;1460;0.17999999999999999;0.0;0.0;205360540;0;0
219;533389.09999999998;1460;1460;0.19;0.0;0.0;206470540;0;0
220;534865.16000000003;1460;1460;0.19;0.0;0.0;207574540;0;0
221;536329.54000000004;1460;1460;0.17999999999999999;0.0;0.0;208684540;0;0
222;537798.30000000005;1460;1460;0.17999999999999999;0.0;0.0;209790040;0;0
223;539255.38;1460;1460;0.17999999999999999;0.0;0.0;210900040;0;0
224;540715.38;1460;1460;0.17999999999999999;0.0;0.0;212004040;0;0
225;542165.16000000003;1460;1460;0.17999999999999999;0.0;0.0;213114040;0;0
226;543620.78000000003;1460;1460;0.19;0.0;0.0;214215040;0;0
227;545058.88;1460;1460;0.19;0.0;0.0;215328040;0;0
228;546507.19999999995;1460;1460;0.17999999999999999;0.0;0.0;216430540;0;0
229;547936.53999999992;1460;1460;0.17999999999999999;0.0;0.0;217542040;0;0
230;549374.64000000001;1460;1460;0.17999999999999999;0.0;0.0;218644540;0;0
231;550801.06000000006;1460;1460;0.17999999999999999;0.0;0.0;219754540;0;0
232;552230.40000000002;1460;1460;0.17999999999999999;0.0;0.0;220860040;0;0
233;553652.43999999994;1460;1460;0.19;0.0;0.0;221968540;0;0
234;555071.55999999994;1460;1460;0.17999999999999999;0.0;0.0;223074040;0;0
235;556487.76000000001;1460;1460;0.17999999999999999;0.0;0.0;224182540;0;0
236;557899.57999999996;1460;1460;0.17999999999999999;0.0;0.0;225288040;0;0
237;559307.02000000002;1460;1460;0.17999999999999999;0.0;0.0;226396540;0;0
238;560711.53999999992;1460;1460;0.17999999999999999;0.0;0.0;227502040;0;0
239;562108.76000000001;1460;1460;0.17999999999999999;0.0;0.0;228610540;0;0
240;563510.35999999999;1460;1460;0.17999999999999999;0.0;0.0;229714540;0;0
241;564900.28000000003;1460;1460;0.17999999999999999;0.0;0.0;230824540;0;0
242;566294.57999999996;1460;1460;0.19;0.0;0.0;231927040;0;0
243;567678.66000000003;1460;1460;0.19;0.0;0.0;233038540;0;0
244;569065.66000000003;1460;1460;0.17999999999999999;0.0;0.0;234142540;0;0
245;570442.43999999994;1460;1460;0.17999999999999999;0.0;0.0;235252540;0;0
246;571823.60000000009;1460;1460;0.17999999999999999;0.0;0.0;236356540;0;0
247;573194.54000000004;1460;1460;0.17999999999999999;0.0;0.0;237466540;0;0
248;574568.40000000002;1460;1460;0.19;0.0;0.0;238572040;0;0
249;575932.04000000004;1460;1460;0.19;0.0;0.0;239680540;0;0
250;577300.06000000006;1460;1460;0.17999999999999999;0.0;0.0;240786040;0;0
251;578656.39999999991;1460;1460;0.17999999999999999;0.0;0.0;241894540;0;0
252;580018.58000000007;1460;1460;0.17999999999999999;0.0;0.0;242998540;0;0
253;581369.07999999996;1460;1460;0.17999999999999999;0.0;0.0;244108540;0;0
254;582723.95999999996;1460;1460;0.19;0.0;0.0;245214040;0;0
255;584068.62;1460;1460;0.17999999999999999;0.0;0.0;246322540;0;0
256;585417.66000000003;1460;1460;0.17999999999999999;0.0;0.0;247428040;0;0
257;586759.40000000002;1460;1460;0.17999999999999999;0.0;0.0;248536540;0;0
258;588098.21999999997;1460;1460;0.17999999999999999;0.0;0.0;249643540;0;0
259;589434.12;1460;1460;0.17999999999999999;0.0;0.0;250750540;0;0
260;590764.17999999993;1460;1460;0.19;0.0;0.0;251857540;0;0
261;592097.16000000003;1460;1460;0.17999999999999999;0.0;0.0;252963040;0;0
262;593424.29999999993;1460;1460;0.17999999999999999;0.0;0.0;254071540;0;0
263;594748.52000000002;1460;1460;0.19;0.0;0.0;255177040;0;0
264;596069.81999999995;1460;1460;0.17999999999999999;0.0;0.0;256287040;0;0
265;597388.20000000007;1460;1460;0.17999999999999999;0.0;0.0;257392540;0;0
266;598702.19999999995;1460;1460;0.17999999999999999;0.0;0.0;258501040;0;0
267;600014.73999999999;1460;1460;0.17999999999999999;0.0;0.0;259606540;0;0
268;601324.35999999999;1460;1460;0.17999999999999999;0.0;0.0;260715040;0;0
269;602631.06000000006;1460;1460;0.19;0.0;0.0;261820540;0;0
270;603934.83999999997;1460;1460;0.17999999999999999;0.0;0.0;262926040;0;0
271;605235.70000000007;1460;1460;0.17999999999999999;0.0;0.0;264036040;0;0
272;606533.64000000001;1460;1460;0.17999999999999999;0.0;0.0;265141540;0;0
273;607833.04000000004;1460;1460;0.17999999999999999;0.0;0.0;266248540;0;0
274;609122.21999999997;1460;1460;0.17999999999999999;0.0;0.0;267357040;0;0
275;610415.78000000003;1460;1460;0.19;0.0;0.0;268462540;0;0
276;611699.12;1460;1460;0.19;0.0;0.0;269569540;0;0
277;612983.91999999993;1460;1460;0.17999999999999999;0.0;0.0;270678040;0;0
278;614265.80000000005;1460;1460;0.17999999999999999;0.0;0.0;271785040;0;0
279;615544.76000000001;1460;1460;0.17999999999999999;0.0;0.0;272892040;0;0
280;616820.80000000005;1460;1460;0.17999999999999999;0.0;0.0;273999040;0;0
281;618095.38;1460;1460;0.17999999999999999;0.0;0.0;275106040;0;0
282;619367.04000000004;1460;1460;0.19;0.0;0.0;276213040;0;0
283;620635.78000000003;1460;1460;0.19;0.0;0.0;277320040;0;0
284;621901.59999999998;1460;1460;0.17999999999999999;0.0;0.0;278427040;0;0
285;623164.5;1460;1460;0.17999999999999999;0.0;0.0;279534040;0;0
286;624425.94000000006;1460;1460;0.17999999999999999;0.0;0.0;280641040;0;0
287;625684.45999999996;1460;1460;0.17999999999999999;0.0;0.0;281748040;0;0
288;626942.97999999998;1460;1460;0.17999999999999999;0.0;0.0;282855040;0;0
289;628197.12;1460;1460;0.17999999999999999;0.0;0.0;283963540;0;0
290;629446.88;1460;1460;0.19;0.0;0.0;285069040;0;0
291;630695.18000000005;1460;1460;0.19;0.0;0.0;286177540;0;0
292;631942.02000000002;1460;1460;0.17999999999999999;0.0;0.0;287281540;0;0
293;633181.55999999994;1460;1460;0.17999999999999999;0.0;0.0;288391540;0;0
294;634426.93999999994;1460;1460;0.17999999999999999;0.0;0.0;289495540;0;0
295;635662.09999999998;1460;1460;0.17999999999999999;0.0;0.0;290605540;0;0
296;636901.64000000001;1460;1460;0.17999999999999999;0.0;0.0;291708040;0;0
297;638130.96000000008;1460;1460;0.19;0.0;0.0;292819540;0;0
298;639366.12;1460;1460;0.19;0.0;0.0;293923540;0;0
299;640592.52000000002;1460;1460;0.17999999999999999;0.0;0.0;295033540;0;0
